REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,Whale,TsTo,Whale,File,Time,Tempo,Rhythm,Clicks,Extra Click,ConstructedString
sw061b004,5,1.3826065,0.5546707,0.4666191,0.1631852,0.1981315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25022.7806,1,sw061b,25022.7806,4,2,5,0,c5
sw061b004,5,1.3651424,0.5097488,0.4571359,0.1967414,0.2015163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25023.4553,2,sw061b,25023.4553,4,2,5,0,c5
sw061b004,5,1.4181167,0.5028833,0.4830334,0.2039583,0.2282417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25027.4238,1,sw061b,25027.4238,4,2,5,0,c5
sw061b004,5,1.3656313,0.4986402,0.4658014,0.2150912,0.1860985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25027.6997,2,sw061b,25027.6997,4,2,5,0,c5
sw061b004,5,1.3316934,0.4864903,0.4487562,0.1913902,0.2050567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25032.2946,2,sw061b,25032.2946,4,2,5,0,c5
sw061b004,5,1.3818607,0.4897199,0.4695904,0.2110358,0.2115146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25047.5754,2,sw061b,25047.5754,4,2,5,0,c5
sw061b004,5,1.3451417,0.4795083,0.4701084,0.1916,0.203925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25048.5347,1,sw061b,25048.5347,4,2,5,0,c5
sw061b004,5,1.3380818,0.4808434,0.4575329,0.1916631,0.2080424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25052.1386,2,sw061b,25052.1386,4,2,5,0,c5
sw061b004,5,1.2993318,0.4686144,0.453186,0.1838709,0.1936605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25056.1835,2,sw061b,25056.1835,4,2,5,0,c5
sw061b004,6,1.3078167,0.5257667,0.38465,0.082325,0.1297916,0.1852834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25056.3934,1,sw061b,25056.3934,4,16,6,1,Q5
sw061b004,5,1.2906489,0.4646395,0.4394953,0.202534,0.1839801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25059.9778,2,sw061b,25059.9778,4,2,5,0,c5
sw061b004,5,1.2109916,0.4459583,0.4397,0.151725,0.1736083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25060.5247,1,sw061b,25060.5247,4,2,5,0,c5
sw061b004,5,1.2932875,0.4645041,0.446104,0.1887148,0.1939646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25063.407,2,sw061b,25063.407,4,2,5,0,c5
sw061b004,5,1.2975638,0.458524,0.4557474,0.1970461,0.1862463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25066.956,2,sw061b,25066.956,4,2,5,0,c5
sw061b004,5,1.3269293,0.4723206,0.4580382,0.1878767,0.2086938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25073.571,2,sw061b,25073.571,4,2,5,0,c5
sw061b004,8,1.4934083,0.4579333,0.37933,0.10072,0.0821,0.1131584,0.172725,0.1874416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25076.7796,1,sw061b,25076.7796,4,9,8,0,j5
sw061b004,5,1.2649529,0.473866,0.434082,0.1762651,0.1807398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25077.6335,2,sw061b,25077.6335,4,2,5,0,c5
sw061b004,9,1.6341833,0.4742583,0.37575,0.1054417,0.0955,0.0979166,0.109,0.143975,0.2323417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25081.7048,1,sw061b,25081.7048,4,6,9,0,g5
sw061b004,9,1.6367166,0.4872666,0.3534,0.10775,0.0992167,0.1171583,0.134325,0.1473584,0.1902416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25086.9932,1,sw061b,25086.9932,4,6,9,0,g5
sw078a001_308,7,1.4624,0.4582416,0.379875,0.1414334,0.12935,0.1689833,0.1845167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,408.5222,2,sw078a,408.5222,4,7,7,0,h5
sw078a001_308,8,1.5554333,0.4356917,0.3852083,0.141325,0.1113333,0.1458834,0.16155,0.1744416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,413.2443,2,sw078a,413.2443,4,9,8,1,J5
sw078a001_308,9,1.5296376,0.297843,0.2464763,0.1545806,0.1307526,0.1317893,0.1317321,0.1640957,0.272368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,415.0308,3,sw078a,415.0308,4,6,9,0,g5
sw078a001_308,7,1.4049584,0.4197167,0.3618,0.1742917,0.1267166,0.1365,0.1859334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,416.9416,2,sw078a,416.9416,4,7,7,0,h5
sw078a001_688,5,0.4389915,0.1086915,0.120075,0.0990334,0.1111916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,690.4903,2,sw078a,690.4903,0,4,5,0,e1
sw078a001_688,5,0.485625,0.097175,0.1284083,0.1204333,0.1396084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,695.3249,2,sw078a,695.3249,1,4,5,0,e2
sw078a001_688,5,0.5028584,0.116775,0.1210334,0.1239583,0.1410917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,698.1705,2,sw078a,698.1705,1,4,5,0,e2
sw078a001_688,5,0.496032,0.1199398,0.1258315,0.1217645,0.1284962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,699.7439,2,sw078a,699.7439,1,4,5,0,e2
sw078a001_688,5,0.4923169,0.1096269,0.1199667,0.1133149,0.1494084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,699.8396,3,sw078a,699.8396,1,4,5,0,e2
sw078a001_688,5,0.4966679,0.1137169,0.1231037,0.1250619,0.1347854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,704.6687,2,sw078a,704.6687,1,4,5,0,e2
sw078a001_688,5,0.4347645,0.0998686,0.1061286,0.1015269,0.1272404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,704.9884,3,sw078a,704.9884,0,4,5,0,e1
sw078a001_688,5,0.8480559,0.2751477,0.2600027,0.168078,0.1448275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,708.3991,3,sw078a,708.3991,2,2,5,0,c3
sw078a001_688,5,0.5001388,0.115823,0.1319798,0.1211513,0.1311847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,709.2633,2,sw078a,709.2633,1,4,5,0,e2
sw078a001_688,5,0.8638683,0.2953811,0.2662253,0.1497868,0.1524751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,712.4861,3,sw078a,712.4861,2,2,5,0,c3
sw078a001_688,5,0.9272865,0.2954172,0.2958229,0.1734465,0.1625999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,716.479,2,sw078a,716.479,2,2,5,0,c3
sw078a001_736,5,1.4526882,0.4996282,0.4913937,0.2342721,0.2273942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,738.4465,2,sw078a,738.4465,4,2,5,0,c5
sw078a001_736,5,1.3237522,0.4730729,0.4594947,0.1940681,0.1971165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,740.9379,2,sw078a,740.9379,4,2,5,0,c5
sw078a001_736,5,1.4399001,0.4964288,0.487085,0.2257592,0.2306271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,744.1462,2,sw078a,744.1462,4,2,5,0,c5
sw078a001_848,5,0.4740667,0.1038334,0.1499083,0.1052833,0.1150417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,851.0769,2,sw078a,851.0769,1,4,5,0,e2
sw078a001_848,5,0.9178718,0.3070322,0.308111,0.1511212,0.1516074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,855.4842,2,sw078a,855.4842,2,2,5,0,c3
sw078a001_848,5,0.9922,0.374825,0.306475,0.1589084,0.1519916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,855.7913,1,sw078a,855.7913,3,2,5,0,c4
sw078a001_848,5,0.8576044,0.2842104,0.2630534,0.155247,0.1550936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,859.2654,2,sw078a,859.2654,2,2,5,0,c3
sw078a001_848,5,0.8677083,0.3020083,0.242125,0.1570917,0.1664833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,859.6659,1,sw078a,859.6659,2,2,5,0,c3
sw078a001_848,5,0.8866917,0.2663417,0.3081,0.1585583,0.1536917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,862.7423,1,sw078a,862.7423,2,2,5,0,c3
sw078a001_848,5,0.9235981,0.326746,0.2820263,0.1576858,0.15714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,864.9621,2,sw078a,864.9621,2,2,5,0,c3
sw078a001_848,5,0.7822583,0.2329667,0.234925,0.1417333,0.1726333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,865.4178,1,sw078a,865.4178,2,2,5,0,c3
sw078a001_848,5,0.6997833,0.2183666,0.20095,0.1355917,0.144875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,870.2092,1,sw078a,870.2092,2,2,5,0,c3
sw078a001_848,5,0.9497891,0.3375999,0.3268307,0.1492033,0.1361552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,870.5714,2,sw078a,870.5714,3,2,5,0,c4
sw078a001_848,5,0.799925,0.2368084,0.2564083,0.155875,0.1508333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,874.1411,1,sw078a,874.1411,2,2,5,0,c3
sw078a001_848,5,0.9689138,0.3291385,0.309028,0.1658251,0.1649222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,877.1331,2,sw078a,877.1331,3,2,5,0,c4
sw078a001_848,5,0.8991,0.2905833,0.3003584,0.1605416,0.1476167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,878.212,1,sw078a,878.212,2,2,5,0,c3
sw078a001_848,5,0.8900833,0.29195,0.265925,0.163175,0.1690333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,882.381,1,sw078a,882.381,2,2,5,0,c3
sw078a001_848,5,1.1693681,0.383351,0.4093245,0.1659187,0.2107739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,885.9923,2,sw078a,885.9923,4,2,5,0,c5
sw078a001_848,5,1.1593907,0.373439,0.4118438,0.1654176,0.2086903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,889.7424,2,sw078a,889.7424,4,2,5,0,c5
sw078a001_848,5,1.1157583,0.3913333,0.3807417,0.1783,0.1653833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,891.5302,1,sw078a,891.5302,4,2,5,0,c5
sw078a001_848,5,1.1751097,0.3879448,0.4035333,0.1885443,0.1950873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,894.7475,2,sw078a,894.7475,4,2,5,0,c5
sw078a001_848,5,1.1650167,0.404325,0.3874333,0.1862417,0.1870167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,897.0332,1,sw078a,897.0332,4,2,5,0,c5
sw078a001_848,5,1.2515441,0.4378967,0.410491,0.2194919,0.1836645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,901.2265,2,sw078a,901.2265,4,2,5,0,c5
sw078a001_848,5,1.2025666,0.4219583,0.4196833,0.1702084,0.1907166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,902.9448,1,sw078a,902.9448,4,2,5,0,c5
sw078a001_848,5,1.2423598,0.4362536,0.4092349,0.2026005,0.1942708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,906.3399,2,sw078a,906.3399,4,2,5,0,c5
sw078a001_848,5,1.1897917,0.424325,0.4032417,0.1773333,0.1848917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,908.6351,1,sw078a,908.6351,4,2,5,0,c5
sw078a001_848,5,1.2307185,0.4527792,0.4028278,0.1815309,0.1935806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,909.6399,2,sw078a,909.6399,4,2,5,0,c5
sw078a001_848,5,1.2604601,0.4451511,0.4361,0.1758214,0.2033876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,921.5391,2,sw078a,921.5391,4,2,5,0,c5
sw078a001_848,5,1.303125,0.4448917,0.4493916,0.209475,0.1993667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,922.9015,1,sw078a,922.9015,4,2,5,0,c5
sw078a001_848,5,1.1708831,0.4531395,0.391746,0.1589189,0.1670787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,926.3569,2,sw078a,926.3569,4,2,5,0,c5
sw078a001_848,5,1.2896083,0.4476833,0.43415,0.194775,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,927.421,1,sw078a,927.421,4,2,5,0,c5
sw078a001_848,5,1.19243,0.4312566,0.4103417,0.1618614,0.1889703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,931.9403,2,sw078a,931.9403,4,2,5,0,c5
sw078a001_848,5,1.2745833,0.4437916,0.430225,0.2028,0.1977667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,932.2073,1,sw078a,932.2073,4,2,5,0,c5
sw078a001_848,5,1.1653194,0.4444526,0.3835043,0.1859484,0.1514141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,936.702,2,sw078a,936.702,4,2,5,0,c5
sw078a001_848,6,1.4722416,0.466575,0.4575333,0.1626167,0.1648166,0.2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,942.7453,1,sw078a,942.7453,4,16,6,0,q5
sw078a001_848,5,1.2036509,0.4377336,0.3969717,0.1720585,0.1968871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,947.1659,2,sw078a,947.1659,4,2,5,0,c5
sw078a001_848,6,1.447575,0.4515083,0.4228334,0.193675,0.1679416,0.2116167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,949.1403,1,sw078a,949.1403,4,16,6,0,q5
sw078a001_848,5,1.2087998,0.4485778,0.4154753,0.1811062,0.1636405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,952.0431,2,sw078a,952.0431,4,2,5,0,c5
sw078a001_848,9,1.8621824,0.4696166,0.414525,0.1357,0.1206417,0.1478667,0.1595583,0.1602833,0.2539908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,954.9187,1,sw078a,954.9187,4,6,9,0,g5
sw078a001_848,8,1.350072,0.3794962,0.3630653,0.1374786,0.1080665,0.1226023,0.1228505,0.1165126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,956.38,2,sw078a,956.38,4,9,8,0,j5
sw078a001_848,5,1.162775,0.4091667,0.3723167,0.1991166,0.182175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,961.4082,1,sw078a,961.4082,4,2,5,0,c5
sw078a001_3161,5,1.1216922,0.4149023,0.3695531,0.1675395,0.1696973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3170.4805,2,sw078a,3170.4805,4,2,5,0,c5
sw078a001_3161,5,0.4910193,0.0986143,0.1409417,0.1222265,0.1292368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3177.9807,2,sw078a,3177.9807,1,4,5,0,e2
sw078a001_3161,5,0.4868246,0.1054394,0.1238661,0.1162372,0.1412819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3181.2395,2,sw078a,3181.2395,1,4,5,0,e2
sw078a001_3161,5,0.485376,0.0848945,0.1153244,0.1474781,0.137679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3184.3359,2,sw078a,3184.3359,1,15,5,0,p2
sw078a001_3161,7,0.598692,0.0997492,0.0935218,0.0974052,0.098572,0.096934,0.1125098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3185.7862,2,sw078a,3185.7862,1,8,7,1,I2
sw078a001_3161,5,0.7737184,0.2430421,0.2436001,0.1515351,0.1355411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3188.2981,2,sw078a,3188.2981,2,2,5,0,c3
sw078a001_3161,5,0.7577553,0.2581919,0.2131126,0.1705952,0.1158556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3190.8804,2,sw078a,3190.8804,2,2,5,0,c3
sw078a001_3161,5,0.6922555,0.214824,0.1923647,0.1419688,0.143098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3193.0627,2,sw078a,3193.0627,2,2,5,0,c3
sw078a001_3209,9,0.70375,0.0409083,0.09315,0.0921167,0.10135,0.0802,0.0723083,0.0781167,0.1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3211.7725,1,sw078a,3211.7725,2,11,9,0,l3
sw078a001_3209,10,0.7887666,0.0708,0.0919583,0.099075,0.0939167,0.0840833,0.0807583,0.08015,0.0855167,0.1025083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3219.375,1,sw078a,3219.375,2,14,10,1,O3
sw078a001_3209,9,0.694425,0.0682083,0.0939417,0.100975,0.0877666,0.077925,0.0781334,0.0851416,0.1023334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3225.6685,1,sw078a,3225.6685,2,11,9,0,l3
sw078a001_3209,9,0.734,0.0746667,0.0904833,0.0917334,0.0812,0.0791083,0.0807333,0.0917917,0.1442833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3231.4307,1,sw078a,3231.4307,2,11,9,0,l3
sw078a001_3209,8,0.6085834,0.08285,0.0840334,0.0888416,0.08085,0.0799584,0.0871833,0.1048667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3233.7,1,sw078a,3233.7,1,13,8,0,n2
sw078a001_3209,9,0.6475666,0.0784666,0.074875,0.086275,0.0834,0.072325,0.0733334,0.0812083,0.0976833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3234.790258,1,sw078a,3234.790258,2,11,9,0,l3
sw078a001_3209,5,0.8912604,0.2998334,0.2801333,0.1569083,0.1543854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3238.7479,1,sw078a,3238.7479,2,2,5,0,c3
sw078a001_3209,5,0.4801037,0.1107454,0.1228337,0.1108093,0.1357153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3239.5497,2,sw078a,3239.5497,1,4,5,0,e2
sw078a001_3209,5,0.8523833,0.257125,0.2662583,0.1684083,0.1605917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3241.7563,1,sw078a,3241.7563,2,2,5,0,c3
sw078a001_3209,5,0.8471417,0.2600667,0.2713917,0.1725083,0.143175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3246.6883,1,sw078a,3246.6883,2,2,5,0,c3
sw078a001_3209,5,0.8274333,0.2472,0.2676083,0.1613083,0.1513167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3249.9974,1,sw078a,3249.9974,2,2,5,0,c3
sw078a001_3209,5,0.7919774,0.2413083,0.2416235,0.1639821,0.1450635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3252.6584,1,sw078a,3252.6584,2,2,5,0,c3
sw078a001_3209,21,1.093575,0.023325,0.0363083,0.0370167,0.0402583,0.0448334,0.0598763,0.0320504,0.0444566,0.0436167,0.0406171,0.0476079,0.0447416,0.0527155,0.038859,0.0475755,0.05025,0.056525,0.068975,0.1042167,0.17975,0,0,0,0,0,0,0,0,2,3252.9095,2,sw078a,3252.9095,4,17,21,0,r5
sw078a001_3209,18,1.0337,0.03465,0.0372667,0.0416833,0.0526167,0.0440583,0.0430417,0.040825,0.0403833,0.0383667,0.0388167,0.0401416,0.0450584,0.0508666,0.063525,0.0913834,0.1626416,0.168375,0,0,0,0,0,0,0,0,0,0,0,2,3254.505907,2,sw078a,3254.505907,3,17,18,0,r4
sw078a001_3209,5,0.7797583,0.243975,0.2397767,0.14849,0.1475166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3255.843,1,sw078a,3255.843,2,2,5,0,c3
sw078a001_3209,18,0.9092167,0.03375,0.0356917,0.0399916,0.0511334,0.0446583,0.0424417,0.0421416,0.0402584,0.0384416,0.0383667,0.0382667,0.041,0.0409083,0.052875,0.0723917,0.0974666,0.1594334,0,0,0,0,0,0,0,0,0,0,0,2,3258.6113,2,sw078a,3258.6113,2,17,18,0,r3
sw078a001_3209,5,0.8369917,0.25965,0.2613917,0.1594333,0.1565167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3259.6249,1,sw078a,3259.6249,2,2,5,0,c3
sw078a001_3209,5,0.5241987,0.1304957,0.1308961,0.1266857,0.1361212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3259.8845,3,sw078a,3259.8845,1,4,5,0,e2
sw078a001_3209,5,0.8341143,0.2678207,0.2769474,0.152936,0.1364102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3262.6738,2,sw078a,3262.6738,2,2,5,0,c3
sw078a001_3209,6,1.0336833,0.2581395,0.2737984,0.1616871,0.1364916,0.2035667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3263.094,1,sw078a,3263.094,3,10,6,1,K4
sw078a001_3209,5,0.5024454,0.1394703,0.1226515,0.1160518,0.1242718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3263.3521,3,sw078a,3263.3521,1,4,5,0,e2
sw078a001_3209,4,0.4011368,0.1342368,0.1372557,0.1296443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3266.9483,2,sw078a,3266.9483,0,0,4,0,a1
sw078a001_3209,5,0.84015,0.2589083,0.271775,0.1577,0.1517667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3266.9609,1,sw078a,3266.9609,2,2,5,0,c3
sw078a001_3209,5,0.8461526,0.2972454,0.2746147,0.1342826,0.1400099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3270.1172,2,sw078a,3270.1172,2,2,5,0,c3
sw078a001_3209,5,0.8107122,0.242725,0.2500833,0.15515,0.1627539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3270.3709,1,sw078a,3270.3709,2,2,5,0,c3
sw078a001_3209,5,0.5489917,0.1283856,0.1325291,0.1288743,0.1592027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3270.5168,3,sw078a,3270.5168,1,4,5,0,e2
sw078a001_3209,5,0.5665585,0.1719813,0.1583839,0.1065739,0.1296194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3270.998,4,sw078a,3270.998,1,4,5,0,e2
sw078a001_3209,5,0.869675,0.2682165,0.2743085,0.1893,0.13785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3273.7712,1,sw078a,3273.7712,2,2,5,0,c3
sw078a001_3209,5,0.5299796,0.1233529,0.1169947,0.1426249,0.1470071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3273.7837,2,sw078a,3273.7837,1,4,5,0,e2
sw078a001_3209,5,0.9005049,0.3268941,0.2828665,0.1450084,0.1457359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3274.0311,3,sw078a,3274.0311,2,2,5,0,c3
